PNODE_ID,TAC_AREA_NAME,UNMATCHED_REASON,TRADING_HUB,PNODE_ID_LOWER,PNODE_ID_STRIPPED,PNODE_ID_LEN
PGF1_2_PDRP65-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp65-apnd,PGF1_2_PDRP65-APND,18
PGF1_2_PDRP77-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp77-apnd,PGF1_2_PDRP77-APND,18
PGCC_1_PDRP22-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgcc_1_pdrp22-apnd,PGCC_1_PDRP22-APND,18
PGKN_2_PDRP43-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp43-apnd,PGKN_2_PDRP43-APND,18
PGSF_2_PDRP50-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsf_2_pdrp50-apnd,PGSF_2_PDRP50-APND,18
PGST_2_PDRP32-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgst_2_pdrp32-apnd,PGST_2_PDRP32-APND,18
PGEB_2_PDRP112-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_pdrp112-apnd,PGEB_2_PDRP112-APND,19
LAROA2_2_UNITA1-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,laroa2_2_unita1-apnd,LAROA2_2_UNITA1-APND,20
SDG1_1_PDRP30-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp30-apnd,SDG1_1_PDRP30-APND,18
CARLS1_2_CARCT1-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,carls1_2_carct1-apnd,CARLS1_2_CARCT1-APND,20
SDG1_1_PDRP44-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp44-apnd,SDG1_1_PDRP44-APND,18
SDG1_1_PDRP50-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp50-apnd,SDG1_1_PDRP50-APND,18
SDG1_1_PDRP67-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp67-apnd,SDG1_1_PDRP67-APND,18
SDG1_1_PDRP84-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp84-apnd,SDG1_1_PDRP84-APND,18
SDG1_1_PDRP99-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp99-apnd,SDG1_1_PDRP99-APND,18
SDG1_1_PDRP91-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp91-apnd,SDG1_1_PDRP91-APND,18
SDG1_1_PDRP97-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp97-apnd,SDG1_1_PDRP97-APND,18
PGSI_1_PDRP101-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsi_1_pdrp101-apnd,PGSI_1_PDRP101-APND,19
PGKN_2_PDRP59-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp59-apnd,PGKN_2_PDRP59-APND,18
MYSTIC_7_MYST-APND,NWMT,"in TAC map, not in hub map (load/intertie PNodes expected)",,mystic_7_myst-apnd,MYSTIC_7_MYST-APND,18
NAVYII_2_UNITS-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,navyii_2_units-apnd,NAVYII_2_UNITS-APND,19
PGG_2_PL-APND,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgg_2_pl-apnd,PGG_2_PL-APND,13
RVSIDE_6_SPRING-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,rvside_6_spring-apnd,RVSIDE_6_SPRING-APND,20
CMS3PP_5_SOLAR-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,cms3pp_5_solar-apnd,CMS3PP_5_SOLAR-APND,19
SCNW_6_RDRR08-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_rdrr08-apnd,SCNW_6_RDRR08-APND,18
SCEC_1_PDRP31-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp31-apnd,SCEC_1_PDRP31-APND,18
SCEC_1_PDRP51-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp51-apnd,SCEC_1_PDRP51-APND,18
SCHD_1_PDRP24-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp24-apnd,SCHD_1_PDRP24-APND,18
SCNW_6_PDRP28-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp28-apnd,SCNW_6_PDRP28-APND,18
SCEC_1_RDRR39-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_rdrr39-apnd,SCEC_1_RDRR39-APND,18
AFPR_1_TOT_GEN-APND,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,afpr_1_tot_gen-apnd,AFPR_1_TOT_GEN-APND,19
MLPR_1_TOT_GEN-APND,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,mlpr_1_tot_gen-apnd,MLPR_1_TOT_GEN-APND,19
BCHA_5_PWXNPR2-APND,BCHA,"in TAC map, not in hub map (load/intertie PNodes expected)",,bcha_5_pwxnpr2-apnd,BCHA_5_PWXNPR2-APND,19
PIT4_7_PL1X2-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pit4_7_pl1x2-apnd,PIT4_7_PL1X2-APND,17
NHOGAN_6_UNITS-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,nhogan_6_units-apnd,NHOGAN_6_UNITS-APND,19
SALTSP_7_UNITS-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,saltsp_7_units-apnd,SALTSP_7_UNITS-APND,19
WISHON_6_UNITS-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,wishon_6_units-apnd,WISHON_6_UNITS-APND,19
GLRV_5_BLK1-APND,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,glrv_5_blk1-apnd,GLRV_5_BLK1-APND,16
DRYE_6_WIND-APND,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,drye_6_wind-apnd,DRYE_6_WIND-APND,16
DRYW_6_WIND-APND,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,dryw_6_wind-apnd,DRYW_6_WIND-APND,16
EXXON_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,exxon_7_units-apnd,EXXON_7_UNITS-APND,18
HINSHAW_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,hinshaw_7_units-apnd,HINSHAW_7_UNITS-APND,20
JOLLYHIL_1_GOSHEN-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,jollyhil_1_goshen-apnd,JOLLYHIL_1_GOSHEN-APND,22
NEBOPS_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,nebops_7_units-apnd,NEBOPS_7_UNITS-APND,19
PALISADI_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,palisadi_7_units-apnd,PALISADI_7_UNITS-APND,21
SCEC_1_PDRP06-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp06-apnd,SCEC_1_PDRP06-APND,18
SCEW_2_PDRP53-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp53-apnd,SCEW_2_PDRP53-APND,18
SCEN_6_PDRP42-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp42-apnd,SCEN_6_PDRP42-APND,18
SCEN_6_PDRP52-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp52-apnd,SCEN_6_PDRP52-APND,18
SCHD_1_PDRP29-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp29-apnd,SCHD_1_PDRP29-APND,18
SCNW_6_PDRP31-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp31-apnd,SCNW_6_PDRP31-APND,18
SCEC_1_PDRP86-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp86-apnd,SCEC_1_PDRP86-APND,18
SCEC_1_PDRP87-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp87-apnd,SCEC_1_PDRP87-APND,18
SCEC_1_PDRP93-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp93-apnd,SCEC_1_PDRP93-APND,18
SCEC_1_PDRP111-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp111-apnd,SCEC_1_PDRP111-APND,19
SCEN_6_PDRP63-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp63-apnd,SCEN_6_PDRP63-APND,18
SCEC_1_PDRP115-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp115-apnd,SCEC_1_PDRP115-APND,19
SCNW_6_PDRP47-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp47-apnd,SCNW_6_PDRP47-APND,18
SCEC_1_PDRP146-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp146-apnd,SCEC_1_PDRP146-APND,19
SCEC_1_PDRP152-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp152-apnd,SCEC_1_PDRP152-APND,19
SCEN_6_PDRP76-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp76-apnd,SCEN_6_PDRP76-APND,18
SCHD_1_PDRP43-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp43-apnd,SCHD_1_PDRP43-APND,18
ALAMIT_2_PL1X3-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,alamit_2_pl1x3-apnd,ALAMIT_2_PL1X3-APND,19
SCEN_6_PDRP96-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp96-apnd,SCEN_6_PDRP96-APND,18
SCNW_6_PDRP73-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp73-apnd,SCNW_6_PDRP73-APND,18
SCEW_2_PDRP105-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp105-apnd,SCEW_2_PDRP105-APND,19
SCHD_1_PDRP31-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp31-apnd,SCHD_1_PDRP31-APND,18
SCNW_6_PDRP34-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp34-apnd,SCNW_6_PDRP34-APND,18
SCEC_1_PDRP103-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp103-apnd,SCEC_1_PDRP103-APND,19
SCEC_1_PDRP75-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp75-apnd,SCEC_1_PDRP75-APND,18
SCEC_1_PDRP88-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp88-apnd,SCEC_1_PDRP88-APND,18
SCHD_1_PDRP42-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp42-apnd,SCHD_1_PDRP42-APND,18
SCEC_1_PDRP136-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp136-apnd,SCEC_1_PDRP136-APND,19
SCEW_2_PDRP123-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp123-apnd,SCEW_2_PDRP123-APND,19
SCNW_6_PDRP52-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp52-apnd,SCNW_6_PDRP52-APND,18
SCEC_1_PDRP124-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp124-apnd,SCEC_1_PDRP124-APND,19
SCEW_2_PDRP163-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp163-apnd,SCEW_2_PDRP163-APND,19
SCEN_6_PDRP86-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp86-apnd,SCEN_6_PDRP86-APND,18
SCHD_1_PDRP59-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp59-apnd,SCHD_1_PDRP59-APND,18
SDG1_1_PDRP68-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp68-apnd,SDG1_1_PDRP68-APND,18
SUNSHN_2_LNDFL-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sunshn_2_lndfl-apnd,SUNSHN_2_LNDFL-APND,19
DET_2_DETROIT_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,det_2_detroit_plant-apnd,DET_2_DETROIT_PLANT-APND,24
HRW_1_HOPKRIDG_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,hrw_1_hopkridg_plant-apnd,HRW_1_HOPKRIDG_PLANT-APND,25
STL_1_NINEMILE_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,stl_1_ninemile_plant-apnd,STL_1_NINEMILE_PLANT-APND,25
UPRCOL_5_BASE_ORA-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,uprcol_5_base_ora-apnd,UPRCOL_5_BASE_ORA-APND,22
SCEN_6_PDRP66-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp66-apnd,SCEN_6_PDRP66-APND,18
FILIPPI_2_QZSBTX-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,filippi_2_qzsbtx-apnd,FILIPPI_2_QZSBTX-APND,21
PGKN_2_PDRP32-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp32-apnd,PGKN_2_PDRP32-APND,18
PGCC_1_PDRP33-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgcc_1_pdrp33-apnd,PGCC_1_PDRP33-APND,18
PGFG_1_PDRP24-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgfg_1_pdrp24-apnd,PGFG_1_PDRP24-APND,18
PGKN_2_PDRP34-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp34-apnd,PGKN_2_PDRP34-APND,18
PGCC_1_PDRP36-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgcc_1_pdrp36-apnd,PGCC_1_PDRP36-APND,18
PGF1_2_PDRP104-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp104-apnd,PGF1_2_PDRP104-APND,19
PGCC_1_PDRP60-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgcc_1_pdrp60-apnd,PGCC_1_PDRP60-APND,18
PGST_2_PDRP60-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgst_2_pdrp60-apnd,PGST_2_PDRP60-APND,18
SDG1_1_PDRP14-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp14-apnd,SDG1_1_PDRP14-APND,18
SDG1_1_PDRP64-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp64-apnd,SDG1_1_PDRP64-APND,18
PGSB_1_PDRP17-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_pdrp17-apnd,PGSB_1_PDRP17-APND,18
PGSB_1_PDRP87-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_pdrp87-apnd,PGSB_1_PDRP87-APND,18
PGFG_1_PDRP29-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgfg_1_pdrp29-apnd,PGFG_1_PDRP29-APND,18
PGNC_2_PDRP12-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnc_2_pdrp12-apnd,PGNC_2_PDRP12-APND,18
SDG1_1_PDRP62-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp62-apnd,SDG1_1_PDRP62-APND,18
NWM_1_NEWMAN_4CC-APND,EPE,"in TAC map, not in hub map (load/intertie PNodes expected)",,nwm_1_newman_4cc-apnd,NWM_1_NEWMAN_4CC-APND,21
PGSF_2_PDRP18-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsf_2_pdrp18-apnd,PGSF_2_PDRP18-APND,18
PGZP_2_PDRP48-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgzp_2_pdrp48-apnd,PGZP_2_PDRP48-APND,18
SLNX_2_SOLANA-APND,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,slnx_2_solana-apnd,SLNX_2_SOLANA-APND,18
SCEC_1_PDRP183-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp183-apnd,SCEC_1_PDRP183-APND,19
MIL2_3_WIND-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,mil2_3_wind-apnd,MIL2_3_WIND-APND,16
CZF_2_COWFALLS_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,czf_2_cowfalls_plant-apnd,CZF_2_COWFALLS_PLANT-APND,25
HMJ_1_JACKSN_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,hmj_1_jacksn_plant-apnd,HMJ_1_JACKSN_PLANT-APND,23
SCEC_1_PDRP61-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp61-apnd,SCEC_1_PDRP61-APND,18
SCEW_2_PDRP71-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp71-apnd,SCEW_2_PDRP71-APND,18
SANITR_6_UNITS-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,sanitr_6_units-apnd,SANITR_6_UNITS-APND,19
SCEC_1_PDRP63-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp63-apnd,SCEC_1_PDRP63-APND,18
MIDC_5_PGESHARE-APND,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,midc_5_pgeshare-apnd,MIDC_5_PGESHARE-APND,20
SCNW_6_PDRP68-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp68-apnd,SCNW_6_PDRP68-APND,18
PGSB_1_PDRP101-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_pdrp101-apnd,PGSB_1_PDRP101-APND,19
PP_1_PP-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,pp_1_pp-apnd,PP_1_PP-APND,12
PGZP_2_PDRP49-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgzp_2_pdrp49-apnd,PGZP_2_PDRP49-APND,18
PGHB_6_PDRP19-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pghb_6_pdrp19-apnd,PGHB_6_PDRP19-APND,18
VLLYSPS_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,vllysps_6_b1,VLLYSPS_6_B1,12
DSRTSN_7_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,dsrtsn_7_n001,DSRTSN_7_N001,13
SHELL1_7_B2,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,shell1_7_b2,SHELL1_7_B2,11
PANOCHE_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,panoche_1_b1,PANOCHE_1_B1,12
TULLOCH_7_B2,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,tulloch_7_b2,TULLOCH_7_B2,12
HUMBOLDT_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,humboldt_1_b1,HUMBOLDT_1_B1,13
BERNARDO_6_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,bernardo_6_n001,BERNARDO_6_N001,15
ONEILPMP_7_N006,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,oneilpmp_7_n006,ONEILPMP_7_N006,15
SUNGEN4G_7_N002,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,sungen4g_7_n002,SUNGEN4G_7_N002,15
GATES_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_ZP26_GEN-APND,gates_6_b1,GATES_6_B1,10
HARBORG_7_B4,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,harborg_7_b4,HARBORG_7_B4,12
GOULD_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,gould_2_b1,GOULD_2_B1,10
CENTPD_7_N003,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,centpd_7_n003,CENTPD_7_N003,13
PANOBS4_7_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,panobs4_7_b1,PANOBS4_7_B1,12
STANISLS_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,stanisls_1_b1,STANISLS_1_B1,13
CPLECEF_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,cplecef_1_b1,CPLECEF_1_B1,12
ELGNJCT_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,elgnjct_6_b1,ELGNJCT_6_B1,12
ONEILPMP_7_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,oneilpmp_7_n001,ONEILPMP_7_N001,15
Q0577SS_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,q0577ss_2_b1,Q0577SS_2_B1,12
STOCKDL_2_N002,,"in hub map, not in TAC map (external BAA nodes expected)",TH_ZP26_GEN-APND,stockdl_2_n002,STOCKDL_2_N002,14
PA99MWQ1_6_GN002,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,pa99mwq1_6_gn002,PA99MWQ1_6_GN002,16
OLEUM_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,oleum_1_b1,OLEUM_1_B1,10
MAGUNDEN_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,magunden_2_b1,MAGUNDEN_2_B1,13
COLSTJT_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,colstjt_1_b1,COLSTJT_1_B1,12
WARNERVL_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,warnervl_2_b1,WARNERVL_2_B1,13
ESHORE_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,eshore_2_b1,ESHORE_2_B1,11
WISHON2_7_B3,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,wishon2_7_b3,WISHON2_7_B3,12
TAFTA_J_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_ZP26_GEN-APND,tafta_j_6_b1,TAFTA_J_6_B1,12
KELSO2_7_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,kelso2_7_n001,KELSO2_7_N001,13
TOREYPNS_6_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,toreypns_6_n001,TOREYPNS_6_N001,15
PIT1_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,pit1_2_b1,PIT1_2_B1,9
BUENAVT_2_N006,,"in hub map, not in TAC map (external BAA nodes expected)",TH_ZP26_GEN-APND,buenavt_2_n006,BUENAVT_2_N006,14
SC21ATP_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_ZP26_GEN-APND,sc21atp_6_b1,SC21ATP_6_B1,12
TOT223G_7_NT1A,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,tot223g_7_nt1a,TOT223G_7_NT1A,14
PEN_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,pen_2_b1,PEN_2_B1,8
BOWMNTAP_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,bowmntap_6_b1,BOWMNTAP_6_B1,13
TABLMTN_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,tablmtn_2_b1,TABLMTN_2_B1,12
DRUM_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,drum_6_b1,DRUM_6_B1,9
SPCJCT_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,spcjct_1_b1,SPCJCT_1_B1,11
INYOKERN_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,inyokern_1_b1,INYOKERN_1_B1,13
TAPSKRN_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_ZP26_GEN-APND,tapskrn_6_b1,TAPSKRN_6_B1,12
MOORPARK_6_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,moorpark_6_n001,MOORPARK_6_N001,15
RECTOR_6_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,rector_6_n001,RECTOR_6_N001,13
KERNRVU1_7_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,kernrvu1_7_b1,KERNRVU1_7_B1,13
CCJCT1_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,ccjct1_1_b1,CCJCT1_1_B1,11
MRCHNT13_7_N001,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,mrchnt13_7_n001,MRCHNT13_7_N001,15
PGRVEJ_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,pgrvej_6_b1,PGRVEJ_6_B1,11
OTAY_6_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,otay_6_b1,OTAY_6_B1,9
PIT1_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,pit1_2_b1,PIT1_2_B1,9
MARVEL_7_NBT1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,marvel_7_nbt1,MARVEL_7_NBT1,13
LPNJCTSS_1_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,lpnjctss_1_b1,LPNJCTSS_1_B1,13
OTAYMESA_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_SP15_GEN-APND,otaymesa_2_b1,OTAYMESA_2_B1,13
TIGRCRK_2_B1,,"in hub map, not in TAC map (external BAA nodes expected)",TH_NP15_GEN-APND,tigrcrk_2_b1,TIGRCRK_2_B1,12
